"Group" "Gene.set" "Gene"
"4597" "Signal transduction" "PI3K-Akt signaling pathway" "LPAR5"
"4598" "Signal transduction" "PI3K-Akt signaling pathway" "LPAR6"
"4599" "Signal transduction" "PI3K-Akt signaling pathway" "GNB1"
"4600" "Signal transduction" "PI3K-Akt signaling pathway" "GNB2"
"4601" "Signal transduction" "PI3K-Akt signaling pathway" "GNB3"
"4602" "Signal transduction" "PI3K-Akt signaling pathway" "GNB4"
"4603" "Signal transduction" "PI3K-Akt signaling pathway" "GNB5"
"4604" "Signal transduction" "PI3K-Akt signaling pathway" "GNG2"
"4605" "Signal transduction" "PI3K-Akt signaling pathway" "GNG3"
"4606" "Signal transduction" "PI3K-Akt signaling pathway" "GNG4"
"4607" "Signal transduction" "PI3K-Akt signaling pathway" "GNG5"
"4608" "Signal transduction" "PI3K-Akt signaling pathway" "GNG7"
"4609" "Signal transduction" "PI3K-Akt signaling pathway" "GNG8"
"4610" "Signal transduction" "PI3K-Akt signaling pathway" "GNG10"
"4611" "Signal transduction" "PI3K-Akt signaling pathway" "GNG11"
"4612" "Signal transduction" "PI3K-Akt signaling pathway" "GNG12"
"4613" "Signal transduction" "PI3K-Akt signaling pathway" "GNG13"
"4614" "Signal transduction" "PI3K-Akt signaling pathway" "GNGT1"
"4615" "Signal transduction" "PI3K-Akt signaling pathway" "GNGT2"
"4616" "Signal transduction" "PI3K-Akt signaling pathway" "PIK3CG"
"4617" "Signal transduction" "PI3K-Akt signaling pathway" "PIK3R5"
"4618" "Signal transduction" "PI3K-Akt signaling pathway" "PIK3R6"
"4619" "Signal transduction" "PI3K-Akt signaling pathway" "PDPK1"
"4620" "Signal transduction" "PI3K-Akt signaling pathway" "STK11"
"4621" "Signal transduction" "PI3K-Akt signaling pathway" "PRKAA"
"4622" "Signal transduction" "PI3K-Akt signaling pathway" "DDIT4"
"4623" "Signal transduction" "PI3K-Akt signaling pathway" "TSC1"
"4624" "Signal transduction" "PI3K-Akt signaling pathway" "TSC2"
"4625" "Signal transduction" "PI3K-Akt signaling pathway" "RHEB"
"4626" "Signal transduction" "PI3K-Akt signaling pathway" "MLST8"
"4627" "Signal transduction" "PI3K-Akt signaling pathway" "MTOR"
"4628" "Signal transduction" "PI3K-Akt signaling pathway" "RAPTOR"
"4629" "Signal transduction" "PI3K-Akt signaling pathway" "EIF4EBP1"
"4630" "Signal transduction" "PI3K-Akt signaling pathway" "EIF4E"
"4631" "Signal transduction" "PI3K-Akt signaling pathway" "RPS6KB"
"4632" "Signal transduction" "PI3K-Akt signaling pathway" "EIF4B"
"4633" "Signal transduction" "PI3K-Akt signaling pathway" "RP-S6e"
"4634" "Signal transduction" "PI3K-Akt signaling pathway" "PRKCA"
"4635" "Signal transduction" "PI3K-Akt signaling pathway" "PKN1"
"4636" "Signal transduction" "PI3K-Akt signaling pathway" "PKN2"
"4637" "Signal transduction" "PI3K-Akt signaling pathway" "PKN3"
"4638" "Signal transduction" "PI3K-Akt signaling pathway" "SGK1"
"4639" "Signal transduction" "PI3K-Akt signaling pathway" "SGK2"
"4640" "Signal transduction" "PI3K-Akt signaling pathway" "SGK3"
"4641" "Signal transduction" "PI3K-Akt signaling pathway" "AKT"
"4642" "Signal transduction" "PI3K-Akt signaling pathway" "AIP3"
"4643" "Signal transduction" "PI3K-Akt signaling pathway" "AIP1"
"4644" "Signal transduction" "PI3K-Akt signaling pathway" "PTEN"
"4645" "Signal transduction" "PI3K-Akt signaling pathway" "THEM4"
"4646" "Signal transduction" "PI3K-Akt signaling pathway" "PPP2C"
"4647" "Signal transduction" "PI3K-Akt signaling pathway" "PPP2R1"
"4648" "Signal transduction" "PI3K-Akt signaling pathway" "PPP2R2"
"4649" "Signal transduction" "PI3K-Akt signaling pathway" "PPP2R3"
"4650" "Signal transduction" "PI3K-Akt signaling pathway" "PPP2R5"
"4651" "Signal transduction" "PI3K-Akt signaling pathway" "HSP90A"
"4652" "Signal transduction" "PI3K-Akt signaling pathway" "HSP90B"
"4653" "Signal transduction" "PI3K-Akt signaling pathway" "CDC37"
"4654" "Signal transduction" "PI3K-Akt signaling pathway" "CRTC2"
"4655" "Signal transduction" "PI3K-Akt signaling pathway" "PHLPP"
"4656" "Signal transduction" "PI3K-Akt signaling pathway" "TCL1A"
"4657" "Signal transduction" "PI3K-Akt signaling pathway" "TCL1B"
"4658" "Signal transduction" "PI3K-Akt signaling pathway" "MTCP1"
"4659" "Signal transduction" "PI3K-Akt signaling pathway" "NOS3"
"4660" "Signal transduction" "PI3K-Akt signaling pathway" "BRCA1"
"4661" "Signal transduction" "PI3K-Akt signaling pathway" "GSK3B"
"4662" "Signal transduction" "PI3K-Akt signaling pathway" "GYS"
"4663" "Signal transduction" "PI3K-Akt signaling pathway" "PCK1"
"4664" "Signal transduction" "PI3K-Akt signaling pathway" "PCK2"
"4665" "Signal transduction" "PI3K-Akt signaling pathway" "G6PC"
"4666" "Signal transduction" "PI3K-Akt signaling pathway" "MYC"
"4667" "Signal transduction" "PI3K-Akt signaling pathway" "CCND1"
"4668" "Signal transduction" "PI3K-Akt signaling pathway" "CDKN1A"
"4669" "Signal transduction" "PI3K-Akt signaling pathway" "CDKN1B"
"4670" "Signal transduction" "PI3K-Akt signaling pathway" "CDK2"
"4671" "Signal transduction" "PI3K-Akt signaling pathway" "CDK4"
"4672" "Signal transduction" "PI3K-Akt signaling pathway" "CDK6"
"4673" "Signal transduction" "PI3K-Akt signaling pathway" "CCND2"
"4674" "Signal transduction" "PI3K-Akt signaling pathway" "CCND3"
"4675" "Signal transduction" "PI3K-Akt signaling pathway" "CCNE"
"4676" "Signal transduction" "PI3K-Akt signaling pathway" "FOXO3"
"4677" "Signal transduction" "PI3K-Akt signaling pathway" "RBL2"
"4678" "Signal transduction" "PI3K-Akt signaling pathway" "TNFSF6"
"4679" "Signal transduction" "PI3K-Akt signaling pathway" "BCL2L11"
"4680" "Signal transduction" "PI3K-Akt signaling pathway" "YWHAB"
"4681" "Signal transduction" "PI3K-Akt signaling pathway" "YWHAQ"
"4682" "Signal transduction" "PI3K-Akt signaling pathway" "YWHAZ"
"4683" "Signal transduction" "PI3K-Akt signaling pathway" "YWHAE"
"4684" "Signal transduction" "PI3K-Akt signaling pathway" "YWHAG"
"4685" "Signal transduction" "PI3K-Akt signaling pathway" "YWHAH"
"4686" "Signal transduction" "PI3K-Akt signaling pathway" "BAD"
"4687" "Signal transduction" "PI3K-Akt signaling pathway" "BCL2L1"
"4688" "Signal transduction" "PI3K-Akt signaling pathway" "BCL2"
"4689" "Signal transduction" "PI3K-Akt signaling pathway" "CASP9"
"4690" "Signal transduction" "PI3K-Akt signaling pathway" "CREB1"
"4691" "Signal transduction" "PI3K-Akt signaling pathway" "ATF2"
"4692" "Signal transduction" "PI3K-Akt signaling pathway" "ATF4"
"4693" "Signal transduction" "PI3K-Akt signaling pathway" "CREB3"
"4694" "Signal transduction" "PI3K-Akt signaling pathway" "CREB5"
"4695" "Signal transduction" "PI3K-Akt signaling pathway" "ATF6B"
"4696" "Signal transduction" "PI3K-Akt signaling pathway" "MCL1"
"4697" "Signal transduction" "PI3K-Akt signaling pathway" "RXRA"
"4698" "Signal transduction" "PI3K-Akt signaling pathway" "NR4A1"
"4699" "Signal transduction" "PI3K-Akt signaling pathway" "IKBKG"
"4700" "Signal transduction" "PI3K-Akt signaling pathway" "IKBKA"
"4701" "Signal transduction" "PI3K-Akt signaling pathway" "IKBKB"
"4702" "Signal transduction" "PI3K-Akt signaling pathway" "RELA"
"4703" "Signal transduction" "PI3K-Akt signaling pathway" "NFKB1"
"4704" "Signal transduction" "PI3K-Akt signaling pathway" "MYB"
"4705" "Signal transduction" "PI3K-Akt signaling pathway" "MDM2"
"4706" "Signal transduction" "PI3K-Akt signaling pathway" "TP53"
"4707" "" "mTOR signaling pathway" "AKT1"
"4708" "" "mTOR signaling pathway" "AKT2"
"4709" "" "mTOR signaling pathway" "AKT3"
"4710" "" "mTOR signaling pathway" "BRAF"
"4711" "" "mTOR signaling pathway" "CAB39"
"4712" "" "mTOR signaling pathway" "CAB39L"
"4713" "" "mTOR signaling pathway" "DDIT4"
"4714" "" "mTOR signaling pathway" "EIF4B"
"4715" "" "mTOR signaling pathway" "EIF4E"
"4716" "" "mTOR signaling pathway" "EIF4E1B"
"4717" "" "mTOR signaling pathway" "EIF4E2"
"4718" "" "mTOR signaling pathway" "EIF4EBP1"
"4719" "" "mTOR signaling pathway" "HIF1A"
"4720" "" "mTOR signaling pathway" "IGF1"
"4721" "" "mTOR signaling pathway" "INS"
"4722" "" "mTOR signaling pathway" "MAPK1"
"4723" "" "mTOR signaling pathway" "MAPK3"
"4724" "" "mTOR signaling pathway" "MLST8"
"4725" "" "mTOR signaling pathway" "MTOR"
"4726" "" "mTOR signaling pathway" "PDPK1"
"4727" "" "mTOR signaling pathway" "PGF"
"4728" "" "mTOR signaling pathway" "PIK3CA"
"4729" "" "mTOR signaling pathway" "PIK3CB"
"4730" "" "mTOR signaling pathway" "PIK3CD"
"4731" "" "mTOR signaling pathway" "PIK3CG"
"4732" "" "mTOR signaling pathway" "PIK3R1"
"4733" "" "mTOR signaling pathway" "PIK3R2"
"4734" "" "mTOR signaling pathway" "PIK3R3"
"4735" "" "mTOR signaling pathway" "PIK3R5"
"4736" "" "mTOR signaling pathway" "PRKAA1"
"4737" "" "mTOR signaling pathway" "PRKAA2"
"4738" "" "mTOR signaling pathway" "RHEB"
"4739" "" "mTOR signaling pathway" "RICTOR"
"4740" "" "mTOR signaling pathway" "RPS6"
"4741" "" "mTOR signaling pathway" "RPS6KA1"
"4742" "" "mTOR signaling pathway" "RPS6KA2"
"4743" "" "mTOR signaling pathway" "RPS6KA3"
"4744" "" "mTOR signaling pathway" "RPS6KA6"
"4745" "" "mTOR signaling pathway" "RPS6KB1"
"4746" "" "mTOR signaling pathway" "RPS6KB2"
"4747" "" "mTOR signaling pathway" "RPTOR"
"4748" "" "mTOR signaling pathway" "STK11"
"4749" "" "mTOR signaling pathway" "STRADA"
"4750" "" "mTOR signaling pathway" "TSC1"
"4751" "" "mTOR signaling pathway" "TSC2"
"4752" "" "mTOR signaling pathway" "ULK1"
"4753" "" "mTOR signaling pathway" "ULK2"
"4754" "" "mTOR signaling pathway" "ULK3"
"4755" "" "mTOR signaling pathway" "VEGFA"
"4756" "" "mTOR signaling pathway" "VEGFB"
"4757" "" "mTOR signaling pathway" "VEGFC"
"4758" "" "mTOR signaling pathway" "VEGFD"
"4759" "" "FoxO signaling pathway" "TGFB1"
"4760" "" "FoxO signaling pathway" "TGFB2"
"4761" "" "FoxO signaling pathway" "TGFB3"
"4762" "" "FoxO signaling pathway" "TGFBR1"
"4763" "" "FoxO signaling pathway" "TGFBR2"
"4764" "" "FoxO signaling pathway" "SMAD4"
"4765" "" "FoxO signaling pathway" "SMAD3"
"4766" "" "FoxO signaling pathway" "STK11"
"4767" "" "FoxO signaling pathway" "PRKAA"
"4768" "" "FoxO signaling pathway" "PRKAB"
"4769" "" "FoxO signaling pathway" "PRKAG"
"4770" "" "FoxO signaling pathway" "NLK"
"4771" "" "FoxO signaling pathway" "SKP2"
"4772" "" "FoxO signaling pathway" "MDM2"
"4773" "" "FoxO signaling pathway" "SETD7"
"4774" "" "FoxO signaling pathway" "EP300"
"4775" "" "FoxO signaling pathway" "SIRT1"
"4776" "" "FoxO signaling pathway" "USP7"
"4777" "" "FoxO signaling pathway" "SLC2A4"
"4778" "" "FoxO signaling pathway" "JNK"
"4779" "" "FoxO signaling pathway" "STK4"
"4780" "" "FoxO signaling pathway" "IGF1"
"4781" "" "FoxO signaling pathway" "IGF1R"
"4782" "" "FoxO signaling pathway" "INS"
"4783" "" "FoxO signaling pathway" "INSR"
"4784" "" "FoxO signaling pathway" "IRS1"
"4785" "" "FoxO signaling pathway" "IRS2"
"4786" "" "FoxO signaling pathway" "IRS3"
"4787" "" "FoxO signaling pathway" "IRS4"
"4788" "" "FoxO signaling pathway" "PIK3CA"
"4789" "" "FoxO signaling pathway" "PIK3CB"
"4790" "" "FoxO signaling pathway" "PIK3CD"
"4791" "" "FoxO signaling pathway" "PIK3R1"
"4792" "" "FoxO signaling pathway" "PIK3R2"
"4793" "" "FoxO signaling pathway" "PIK3R3"
"4794" "" "FoxO signaling pathway" "PDPK1"
"4795" "" "FoxO signaling pathway" "IKBKA"
"4796" "" "FoxO signaling pathway" "IKBKB"
"4797" "" "FoxO signaling pathway" "PTEN"
"4798" "" "FoxO signaling pathway" "AKT"
"4799" "" "FoxO signaling pathway" "SGK1"
"4800" "" "FoxO signaling pathway" "SGK2"
"4801" "" "FoxO signaling pathway" "SGK3"
"4802" "" "FoxO signaling pathway" "FOXO1"
"4803" "" "FoxO signaling pathway" "FOXO3"
"4804" "" "FoxO signaling pathway" "FOXO4"
"4805" "" "FoxO signaling pathway" "FOXO6"
"4806" "" "FoxO signaling pathway" "GRM1"
"4807" "" "FoxO signaling pathway" "HOMER"
"4808" "" "FoxO signaling pathway" "AGAP2"
"4809" "" "FoxO signaling pathway" "CSNK1E"
"4810" "" "FoxO signaling pathway" "IL6"
"4811" "" "FoxO signaling pathway" "IL10"
"4812" "" "FoxO signaling pathway" "STAT3"
"4813" "" "FoxO signaling pathway" "EGF"
"4814" "" "FoxO signaling pathway" "EGFR"
"4815" "" "FoxO signaling pathway" "GRB2"
"4816" "" "FoxO signaling pathway" "SOS"
"4817" "" "FoxO signaling pathway" "HRAS"
"4818" "" "FoxO signaling pathway" "KRAS"
"4819" "" "FoxO signaling pathway" "NRAS"
"4820" "" "FoxO signaling pathway" "BRAF"
"4821" "" "FoxO signaling pathway" "RAF1"
"4822" "" "FoxO signaling pathway" "ARAF"
"4823" "" "FoxO signaling pathway" "MAP2K1"
"4824" "" "FoxO signaling pathway" "MAP2K2"
"4825" "" "FoxO signaling pathway" "MAPK1"
"4826" "" "FoxO signaling pathway" "MAPK3"
"4827" "" "FoxO signaling pathway" "P38"
"4828" "" "FoxO signaling pathway" "CDK2"
"4829" "" "FoxO signaling pathway" "PRMT1"
"4830" "" "FoxO signaling pathway" "FOXG"
"4831" "" "FoxO signaling pathway" "CCNB1"
"4832" "" "FoxO signaling pathway" "CCNB2"
"4833" "" "FoxO signaling pathway" "CCNB3"
"4834" "" "FoxO signaling pathway" "CCND1"
"4835" "" "FoxO signaling pathway" "CCND2"
"4836" "" "FoxO signaling pathway" "CCNG2"
"4837" "" "FoxO signaling pathway" "CDKN2B"
"4838" "" "FoxO signaling pathway" "CDKN2D"
"4839" "" "FoxO signaling pathway" "CDKN1A"
"4840" "" "FoxO signaling pathway" "CDKN1B"
"4841" "" "FoxO signaling pathway" "RBL2"
"4842" "" "FoxO signaling pathway" "PLK1"
"4843" "" "FoxO signaling pathway" "PLK2"
"4844" "" "FoxO signaling pathway" "PLK3"
"4845" "" "FoxO signaling pathway" "PLK4"
"4846" "" "FoxO signaling pathway" "GADD45"
"4847" "" "FoxO signaling pathway" "TNFSF6"
"4848" "" "FoxO signaling pathway" "BCL2L11"
"4849" "" "FoxO signaling pathway" "TNFSF10"
"4850" "" "FoxO signaling pathway" "BCL6"
"4851" "" "FoxO signaling pathway" "BNIP3"
"4852" "" "FoxO signaling pathway" "ATG12"
"4853" "" "FoxO signaling pathway" "GABARAP"
"4854" "" "FoxO signaling pathway" "CAT"
"4855" "" "FoxO signaling pathway" "SOD2"
"4856" "" "FoxO signaling pathway" "ATM"
"4857" "" "FoxO signaling pathway" "PCK1"
"4858" "" "FoxO signaling pathway" "PCK2"
"4859" "" "FoxO signaling pathway" "G6PC"
"4860" "" "FoxO signaling pathway" "IL7R"
"4861" "" "FoxO signaling pathway" "KLF2"
"4862" "" "FoxO signaling pathway" "S1PR1"
"4863" "" "FoxO signaling pathway" "S1PR4"
"4864" "" "FoxO signaling pathway" "RAG1"
"4865" "" "FoxO signaling pathway" "RAG2"
"4866" "" "FoxO signaling pathway" "FBXO25"
"4867" "" "FoxO signaling pathway" "FBXO32"
"4868" "" "Hippo signaling pathway" "CRB"
"4869" "" "Hippo signaling pathway" "PARD3"
"4870" "" "Hippo signaling pathway" "PARD6"
"4871" "" "Hippo signaling pathway" "PRKCZ"
"4872" "" "Hippo signaling pathway" "PRKCI"
"4873" "" "Hippo signaling pathway" "INADL"
"4874" "" "Hippo signaling pathway" "MPP5"
"4875" "" "Hippo signaling pathway" "AMOT"
"4876" "" "Hippo signaling pathway" "YAP1"
"4877" "" "Hippo signaling pathway" "WWTR1"
"4878" "" "Hippo signaling pathway" "CDH1"
"4879" "" "Hippo signaling pathway" "AJUBA"
"4880" "" "Hippo signaling pathway" "NF2"
"4881" "" "Hippo signaling pathway" "WWC1"
"4882" "" "Hippo signaling pathway" "FRMD1"
"4883" "" "Hippo signaling pathway" "FRMD6"
"4884" "" "Hippo signaling pathway" "SAV1"
"4885" "" "Hippo signaling pathway" "STK3"
"4886" "" "Hippo signaling pathway" "RASSF6"
"4887" "" "Hippo signaling pathway" "RASSF1"
"4888" "" "Hippo signaling pathway" "PPP2C"
"4889" "" "Hippo signaling pathway" "PPP2R1"
"4890" "" "Hippo signaling pathway" "PPP2R2"
"4891" "" "Hippo signaling pathway" "LATS1"
"4892" "" "Hippo signaling pathway" "LATS2"
"4893" "" "Hippo signaling pathway" "MOB1"
"4894" "" "Hippo signaling pathway" "PPP1C"
"4895" "" "Hippo signaling pathway" "TP53BP2"
"4896" "" "Hippo signaling pathway" "LLGL"
"4897" "" "Hippo signaling pathway" "SCRIB"
"4898" "" "Hippo signaling pathway" "DLG1"
"4899" "" "Hippo signaling pathway" "DLG2"
"4900" "" "Hippo signaling pathway" "DLG3"
"4901" "" "Hippo signaling pathway" "DLG4"
"4902" "" "Hippo signaling pathway" "DLG5"
"4903" "" "Hippo signaling pathway" "CSNK1D"
"4904" "" "Hippo signaling pathway" "CSNK1E"
"4905" "" "Hippo signaling pathway" "FBXW1"
"4906" "" "Hippo signaling pathway" "FBXW11"
"4907" "" "Hippo signaling pathway" "TP73"
"4908" "" "Hippo signaling pathway" "BBC3"
"4909" "" "Hippo signaling pathway" "TEAD"
"4910" "" "Hippo signaling pathway" "CTGF"
"4911" "" "Hippo signaling pathway" "GLI2"
"4912" "" "Hippo signaling pathway" "AREG"
"4913" "" "Hippo signaling pathway" "BIRC5"
"4914" "" "Hippo signaling pathway" "AFP"
"4915" "" "Hippo signaling pathway" "ITGB2"
"4916" "" "Hippo signaling pathway" "FGF1"
"4917" "" "Hippo signaling pathway" "TGFB1"
"4918" "" "Hippo signaling pathway" "TGFB2"
"4919" "" "Hippo signaling pathway" "TGFB3"
"4920" "" "Hippo signaling pathway" "TGFBR1"
"4921" "" "Hippo signaling pathway" "TGFBR2"
"4922" "" "Hippo signaling pathway" "SMAD7"
"4923" "" "Hippo signaling pathway" "SMAD2"
"4924" "" "Hippo signaling pathway" "SMAD3"
"4925" "" "Hippo signaling pathway" "SMAD4"
"4926" "" "Hippo signaling pathway" "SERPINE1"
"4927" "" "Hippo signaling pathway" "BMP2"
"4928" "" "Hippo signaling pathway" "BMP4"
"4929" "" "Hippo signaling pathway" "BMP5"
"4930" "" "Hippo signaling pathway" "BMP6"
"4931" "" "Hippo signaling pathway" "BMP7"
"4932" "" "Hippo signaling pathway" "BMP8"
"4933" "" "Hippo signaling pathway" "GDF5"
"4934" "" "Hippo signaling pathway" "GDF6"
"4935" "" "Hippo signaling pathway" "GDF7"
"4936" "" "Hippo signaling pathway" "AMH"
"4937" "" "Hippo signaling pathway" "BMPR1A"
"4938" "" "Hippo signaling pathway" "BMPR1B"
"4939" "" "Hippo signaling pathway" "BMPR2"
"4940" "" "Hippo signaling pathway" "SMAD1"
"4941" "" "Hippo signaling pathway" "ID1"
"4942" "" "Hippo signaling pathway" "ID2"
"4943" "" "Hippo signaling pathway" "WNT1"
"4944" "" "Hippo signaling pathway" "WNT2"
"4945" "" "Hippo signaling pathway" "WNT3"
"4946" "" "Hippo signaling pathway" "WNT4"
"4947" "" "Hippo signaling pathway" "WNT5"
"4948" "" "Hippo signaling pathway" "WNT6"
"4949" "" "Hippo signaling pathway" "WNT7"
"4950" "" "Hippo signaling pathway" "WNT8"
"4951" "" "Hippo signaling pathway" "WNT9"
"4952" "" "Hippo signaling pathway" "WNT10"
"4953" "" "Hippo signaling pathway" "WNT11"
"4954" "" "Hippo signaling pathway" "WNT16"
"4955" "" "Hippo signaling pathway" "FZD1"
"4956" "" "Hippo signaling pathway" "FZD7"
"4957" "" "Hippo signaling pathway" "FZD2"
"4958" "" "Hippo signaling pathway" "FZD3"
"4959" "" "Hippo signaling pathway" "FZD4"
"4960" "" "Hippo signaling pathway" "FZD5"
"4961" "" "Hippo signaling pathway" "FZD8"
"4962" "" "Hippo signaling pathway" "FZD6"
"4963" "" "Hippo signaling pathway" "FZD9"
"4964" "" "Hippo signaling pathway" "FZD10"
"4965" "" "Hippo signaling pathway" "DVL"
"4966" "" "Hippo signaling pathway" "YWHAB"
"4967" "" "Hippo signaling pathway" "YWHAQ"
"4968" "" "Hippo signaling pathway" "YWHAZ"
"4969" "" "Hippo signaling pathway" "YWHAE"
"4970" "" "Hippo signaling pathway" "YWHAG"
"4971" "" "Hippo signaling pathway" "YWHAH"
"4972" "" "Hippo signaling pathway" "GSK3B"
"4973" "" "Hippo signaling pathway" "CTNNB1"
"4974" "" "Hippo signaling pathway" "APC"
"4975" "" "Hippo signaling pathway" "AXIN1"
"4976" "" "Hippo signaling pathway" "AXIN2"
"4977" "" "Hippo signaling pathway" "NKD"
"4978" "" "Hippo signaling pathway" "TCF7"
"4979" "" "Hippo signaling pathway" "TCF7L1"
"4980" "" "Hippo signaling pathway" "TCF7L2"
"4981" "" "Hippo signaling pathway" "LEF1"
"4982" "" "Hippo signaling pathway" "MYC"
"4983" "" "Hippo signaling pathway" "CCND1"
"4984" "" "Hippo signaling pathway" "CCND2"
"4985" "" "Hippo signaling pathway" "CCND3"
"4986" "" "Hippo signaling pathway" "SOX2"
"4987" "" "Hippo signaling pathway" "SNAI2"
"4988" "" "Hippo signaling pathway" "BIRC2"
"4989" "" "Hippo signaling pathway" "BIRC3"
"4990" "" "Hippo signaling pathway" "ACTB"
"4991" "" "Hippo signaling pathway" "ACTG1"
"4992" "" "Hippo signaling pathway" "CTNNA"
"4993" "" "TGF-beta signaling pathway" "AC023512.1"
"4994" "" "TGF-beta signaling pathway" "ACVR1"
"4995" "" "TGF-beta signaling pathway" "ACVR1C"
"4996" "" "TGF-beta signaling pathway" "ACVR2A"
"4997" "" "TGF-beta signaling pathway" "ACVR2B"
"4998" "" "TGF-beta signaling pathway" "ACVRL1"
"4999" "" "TGF-beta signaling pathway" "AMH"
"5000" "" "TGF-beta signaling pathway" "AMHR2"
"5001" "" "TGF-beta signaling pathway" "BMP2"
"5002" "" "TGF-beta signaling pathway" "BMP4"
"5003" "" "TGF-beta signaling pathway" "BMP5"
"5004" "" "TGF-beta signaling pathway" "BMP6"
"5005" "" "TGF-beta signaling pathway" "BMP7"
"5006" "" "TGF-beta signaling pathway" "BMP8A"
"5007" "" "TGF-beta signaling pathway" "BMP8B"
"5008" "" "TGF-beta signaling pathway" "BMPR1A"
"5009" "" "TGF-beta signaling pathway" "BMPR1B"
"5010" "" "TGF-beta signaling pathway" "BMPR2"
"5011" "" "TGF-beta signaling pathway" "CDKN2B"
"5012" "" "TGF-beta signaling pathway" "CHRD"
"5013" "" "TGF-beta signaling pathway" "COMP"
"5014" "" "TGF-beta signaling pathway" "CREBBP"
"5015" "" "TGF-beta signaling pathway" "CUL1"
"5016" "" "TGF-beta signaling pathway" "DCN"
"5017" "" "TGF-beta signaling pathway" "E2F4"
"5018" "" "TGF-beta signaling pathway" "E2F5"
"5019" "" "TGF-beta signaling pathway" "EP300"
"5020" "" "TGF-beta signaling pathway" "FST"
"5021" "" "TGF-beta signaling pathway" "GDF5"
"5022" "" "TGF-beta signaling pathway" "GDF6"
"5023" "" "TGF-beta signaling pathway" "GDF7"
"5024" "" "TGF-beta signaling pathway" "ID1"
"5025" "" "TGF-beta signaling pathway" "ID2"
"5026" "" "TGF-beta signaling pathway" "ID3"
"5027" "" "TGF-beta signaling pathway" "ID4"
"5028" "" "TGF-beta signaling pathway" "IFNG"
"5029" "" "TGF-beta signaling pathway" "INHBA"
"5030" "" "TGF-beta signaling pathway" "INHBB"
"5031" "" "TGF-beta signaling pathway" "INHBC"
"5032" "" "TGF-beta signaling pathway" "INHBE"
"5033" "" "TGF-beta signaling pathway" "LEFTY1"
"5034" "" "TGF-beta signaling pathway" "LEFTY2"
"5035" "" "TGF-beta signaling pathway" "LTBP1"
"5036" "" "TGF-beta signaling pathway" "MAPK1"
"5037" "" "TGF-beta signaling pathway" "MAPK3"
"5038" "" "TGF-beta signaling pathway" "MYC"
"5039" "" "TGF-beta signaling pathway" "NODAL"
"5040" "" "TGF-beta signaling pathway" "NOG"
"5041" "" "TGF-beta signaling pathway" "PITX2"
"5042" "" "TGF-beta signaling pathway" "PPP2CA"
"5043" "" "TGF-beta signaling pathway" "PPP2CB"
"5044" "" "TGF-beta signaling pathway" "PPP2R1A"
"5045" "" "TGF-beta signaling pathway" "PPP2R1B"
"5046" "" "TGF-beta signaling pathway" "RBL1"
"5047" "" "TGF-beta signaling pathway" "RBL2"
"5048" "" "TGF-beta signaling pathway" "RBX1"
"5049" "" "TGF-beta signaling pathway" "RHOA"
"5050" "" "TGF-beta signaling pathway" "ROCK1"
"5051" "" "TGF-beta signaling pathway" "ROCK2"
"5052" "" "TGF-beta signaling pathway" "RPS6KB1"
"5053" "" "TGF-beta signaling pathway" "RPS6KB2"
"5054" "" "TGF-beta signaling pathway" "SKP1"
"5055" "" "TGF-beta signaling pathway" "SMAD1"
"5056" "" "TGF-beta signaling pathway" "SMAD2"
"5057" "" "TGF-beta signaling pathway" "SMAD3"
"5058" "" "TGF-beta signaling pathway" "SMAD4"
"5059" "" "TGF-beta signaling pathway" "SMAD5"
"5060" "" "TGF-beta signaling pathway" "SMAD6"
"5061" "" "TGF-beta signaling pathway" "SMAD7"
"5062" "" "TGF-beta signaling pathway" "SMAD9"
"5063" "" "TGF-beta signaling pathway" "SMURF1"
"5064" "" "TGF-beta signaling pathway" "SMURF2"
"5065" "" "TGF-beta signaling pathway" "SP1"
"5066" "" "TGF-beta signaling pathway" "TFDP1"
"5067" "" "TGF-beta signaling pathway" "TGFB1"
"5068" "" "TGF-beta signaling pathway" "TGFB2"
"5069" "" "TGF-beta signaling pathway" "TGFB3"
"5070" "" "TGF-beta signaling pathway" "TGFBR1"
"5071" "" "TGF-beta signaling pathway" "TGFBR2"
"5072" "" "TGF-beta signaling pathway" "THBS1"
"5073" "" "TGF-beta signaling pathway" "THBS2"
"5074" "" "TGF-beta signaling pathway" "THBS3"
"5075" "" "TGF-beta signaling pathway" "THBS4"
"5076" "" "TGF-beta signaling pathway" "TNF"
"5077" "" "TGF-beta signaling pathway" "ZFYVE16"
"5078" "" "TGF-beta signaling pathway" "ZFYVE9"
"5079" "" "Hedgehog signaling pathway" "BMP2"
"5080" "" "Hedgehog signaling pathway" "BMP4"
"5081" "" "Hedgehog signaling pathway" "BMP5"
"5082" "" "Hedgehog signaling pathway" "BMP6"
"5083" "" "Hedgehog signaling pathway" "BMP7"
"5084" "" "Hedgehog signaling pathway" "BMP8A"
"5085" "" "Hedgehog signaling pathway" "BMP8B"
"5086" "" "Hedgehog signaling pathway" "BTRC"
"5087" "" "Hedgehog signaling pathway" "CSNK1A1"
"5088" "" "Hedgehog signaling pathway" "CSNK1A1L"
"5089" "" "Hedgehog signaling pathway" "CSNK1D"
"5090" "" "Hedgehog signaling pathway" "CSNK1E"
"5091" "" "Hedgehog signaling pathway" "CSNK1G1"
